,index,Book,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Author,Image,Year,Description,Buy,max_val,max_col
66,66,Tempo of Love,0,0,0,0,0,0,0.049100406,0,0,0,0,0,0,0,0,0,0.945219159,0,0,0,0,0,0,0,0,Kianna Alexander,https://m.media-amazon.com/images/I/910pF4xin4L._AC_UY218_.jpg,2017,"The beat of attraction
 
 It's the opportunity of her career, a story that may save Nona Gregory's job at one of North Carolina's most respected papers and put the ambitious reporter on the map. All she has to do is get reserved architect Ken Yamada to open up about what inspires his unique art. But soon Nona finds herself beginning to fall for the part-time musician who plays the drums with a beat so dangerously in sync with her heart.
 
 Fiercely protective of his scandalous past, Ken is surprised that Nona's in-depth profile starts to uncover the real man behind his legend. Nona shares a love of music and a passion so deep that Ken doesn't want to believe that she could betray his trust. The scoop of a lifetime would expose a family secret that might destroy his career while making Nona's. Is she willing to sacrifice their chance for a future in perfect harmony?",https://www.amazon.com/Tempo-Love-Gentlemen-Queen-City-ebook/dp/B01LLPI3VA/ref=sr_1_2?dchild=1&keywords=Tempo+of+Love+Kianna+Alexander&qid=1615776295&s=digital-text&sr=1-2,0.945219159,16
67,67,Something Borrowed,0.039513815,0,0,0,0,0,0,0.120480418,0,0,0,0.199115291,0,0,0.010049503,0,0.16150482,0,0,0.450483829,0,0,0,0,0,Lena Hart,https://m.media-amazon.com/images/I/81Sswt-yk9L._AC_UY218_.jpg,2017,"Resident bad boy Jackson Matoa is not very good at expressing his feelings. Especially when those feelings include an inexplicable desire toward his brother's widow. And if the blow from his young brother's death wasn't enough to break him, the guilt of his unwavering lust for his sister-in-law just might...
 
 Despite her best efforts, Truth Richards can't seem to make sense of her feelings for her insufferable brother-in-law. She's certainly not willing to admit just how deep those feelings run. With one phone call, Truth finds herself returning to Cedar Bend and forcing her way back into Jackson's life.
 
 Yet with the pain of their loss still fresh, can these two broken hearts borrow each other's strength to find happiness with each other? Or will their guilt and grief push them further apart?",https://www.amazon.com/Something-Borrowed-Brides-Cedar-Bend-ebook/dp/B078MXBTZR/ref=sr_1_1?dchild=1&keywords=Something+Borrowed+Lena+Hart&qid=1615776340&s=digital-text&sr=1-1,0.450483829,19
68,68,Tender Kisses,0,0,0,0.033690125,0,0,0,0,0,0,0,0.501427829,0,0,0,0,0.41894719,0,0,0.01380149,0.017784223,0,0,0,0,Sheryl Lister,https://m.media-amazon.com/images/I/810xD2E6HfL._AC_UY218_.jpg,2016,"What he'll do for love
 
 Siobhan Gray has had it with men who view her as a stepping stone to a career with her family's successful home-safety company. Even when a sexy stranger sweeps her onto the dance floor at a gala awards event, the twice-burned PR director vows not to let down her guard. Siobhan doesn't count on Justin Cartwright's persistence as he dissolves her doubts and slowly wins her trust with a passion that tempts her to believe in love again.
 
 Justin is a man with a plan: partner with Gray Home Safety to deliver his new cutting-edge product to the market. But the tall, sensual beauty is derailing all his best intentions. Then he discovers who she really is. Now he stands to lose everything... unless he can convince Siobhan that nothing matters more than their blossoming relationship--and the future they can build together.",https://www.amazon.com/Tender-Kisses-Grays-Angeles-Book-ebook/dp/B016HQ52SA/ref=sr_1_1?dchild=1&keywords=Tender+Kisses+Sheryl+Lister&qid=1615776386&s=digital-text&sr=1-1,0.501427829,11
69,69,Made to Love,0.029253893,0,0,0.0141083,0,0,0.096621118,0.119231082,0,0,0,0.096211128,0,0,0,0,0.163724422,0,0.478440464,0,0,0,0,0,0,Alexandria House,https://m.media-amazon.com/images/I/A1nBsFNC4RL._AC_UY218_.jpg,2017,"A year after a messy break-up with her stripper ex-boyfriend, seamstress, Trevia McCall, is still feeling the after-effects of his betrayal... and their mind-numbing sex life. She's done with him, but her subconscious mind and body haven't gotten the memo.
 
 Spoken word artist, Nyles Adams, is the kind of man Trevia loves to love--handsome, talented, and cocky as hell. But as far as she's concerned, he's everything she wants and nothing that she needs.
 
 Could it be possible that Trevia and Nyles were made to love each other?",https://www.amazon.com/Made-Love-After-Book-ebook/dp/B01N16TP7O/ref=sr_1_2?dchild=1&keywords=Made+to+Love+Alexandria+House&qid=1615776456&s=digital-text&sr=1-2,0.478440464,18
70,70,A Risque Engagement,0.026023889,0,0,0,0.034701977,0,0,0,0,0,0,0.693822682,0,0,0.017555431,0,0.041571498,0,0.059717596,0.091194868,0.018120771,0,0,0,0,Stephanie Nicole Norris,https://m.media-amazon.com/images/I/91PTLlMnokL._AC_UY218_.jpg,2018,"On the surface, Corinne Thomas has the world at her fingertips. As a stewardess for one of the largest airlines, Corinne travels the globe, gaining a glimpse of what most people only fantasize about. Adventurous by nature, her daring persona allows her the freedom to take risks and live her life, at times, in complete anonymity. But there is something that lingers deep down that, if brought to light, could stir the masquerade Corinne's built for herself. For the past few weeks, exchanges with a certain someone wreaks havoc on her ability to maintain a solid pretense. Happily ever afters aren't for Corinne, but when her soul is roused by the magnificence of his authority, Corinne considers opening herself to a new set of dangers. Love.
 
 As one of the world's most powerful sports agents, Xavier Valentine lives his life in the high skies as he flies from one destination to another. Negotiating million-dollar contracts, product endorsements, and meeting league representatives keeps his schedule air-tight. Not only is every hour in his day accounted for, but it's impossible to get in a room with him without an appointment. That's why when Xavier finds himself locked in close quarters with Corinne Thomas, he questions the very thing that he's prided himself on conquering: his mind. Since meeting Corinne on a blind date weeks before, Xavier manages to find time for her at every turn. And the moment he decides to let Corinne in, with her comes a powerful elixir of love.",https://www.amazon.com/Risqu%C3%A9-Engagement-Heart-Valentine-Book-ebook/dp/B07BYGXL78/ref=sr_1_2?dchild=1&keywords=A+Risque+Engagement+Stephanie+Nicole+Norris&qid=1615776529&s=digital-text&sr=1-2,0.693822682,11
71,71,"A Duke, the Lady and a Baby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999791443,0,0,0,0,0,0,0,0,0,Vanessa Riley,https://m.media-amazon.com/images/I/81XheJBUJ9L._AC_UY218_.jpg,2020,"When headstrong West Indian heiress Patience Jordan questioned her English husband's mysterious suicide, she lost everything: her newborn son, Lionel, her fortune--and her freedom. Falsely imprisoned, she risks her life to be near her child--until The Widow's Grace gets her hired as her own son's nanny. But working for his unsuspecting new guardian, Busick Strathmore, Duke of Repington, has perils of its own. Especially when Patience discovers his military strictness belies an ex-rake of unswerving honor--and unexpected passion...
 
 A wounded military hero, Busick is determined to resolve his dead cousin's dangerous financial dealings for Lionel's sake. But his investigation is a minor skirmish compared to dealing with the forthright, courageous, and alluring Patience. Somehow, she's breaking his rules, and sweeping past his defenses.",https://www.amazon.com/Duke-Lady-Rogues-Remarkable-Women-ebook/dp/B07W4MRQZ6/ref=sr_1_1?dchild=1&keywords=A+Duke%2C+the+Lady+and+a+Baby+Vanessa+Riley&qid=1615776588&s=digital-text&sr=1-1,0.999791443,15
72,72,A Wedding One Christmas,0,0,0,0.018685361,0,0,0.026727607,0,0,0,0,0,0,0,0.021218082,0,0.242347866,0,0,0.68741411,0,0,0,0,0,Therese Beharrie,https://m.media-amazon.com/images/I/81Dd508+z2L._AC_UY218_.jpg,2018,"Of all the weddings in all the world, Angie Roux had to be mistaken for a bridesmaid in this one.
 
 Caledon, South Africa, is supposed to be just a stop on the way to Christmas in Cape Town, part of Angie's long-avoided homecoming. She never expected to star in a bizarre comedy of errors, but here she is: convincing a handsome stranger to be her fake boyfriend for the day.
 
 Ezra Johnson, the handsome stranger in question, turns out to be a pleasant distraction from both the wedding and thoughts of her first family Christmas without her father. And he seems to loathe weddings just as much as she does. He's the perfect temporary companion.
 
 But a lot can happen in twenty-four hours. Including a connection so strong it tempts them both into thinking of something more permanent...
 
 One-click with confidence. This title is part of the Carina Press Romance Promise: all the romance you're looking for with an HEA/HFN. It's a promise!",https://www.amazon.com/Wedding-One-Christmas-Diverse-Emotional-ebook/dp/B07G4BK1ZF/ref=sr_1_1?dchild=1&keywords=A+Wedding+One+Christmas+Therese+Beharrie&qid=1615776664&s=digital-text&sr=1-1,0.68741411,19
73,73,Beauty and the Bachelor,0.051995467,0,0,0.01286818,0.492644459,0,0,0,0,0,0,0.022645893,0,0,0.05439977,0.012917354,0.157614574,0,0,0.188940376,0,0,0,0,0,Naima Simone,https://m.media-amazon.com/images/I/81l6KvncXrL._AC_UY218_.jpg,2015,"She may be the highest bidder, but this bachelor's price is blackmail and passion..
 Billionaire Lucas Oliver is hell bent on revenge. And his plan begins when Sydney Blake-the stunning daughter of his enemy-is tricked into bidding on Lucas at a bachelor auction. Then he serves up a little blackmail... followed by a marriage proposal Sydney has no choice but to accept.
 
 Sydney has been controlled by her family her whole life. When Lucas threatens to reveal her father's shady business, she is once again forced to do her duty for her family. But worse-oh so much worse-is the rush of lust that Lucas ignites in her blood.
 Lucas is determined to make Sydney suffer, but it's tough when he can't keep from touching her-or thinking about touching her-all the time. She's not fairing much better since she's engaged to a darkly handsome beast intent on destroying her entire family...along with her heart.",https://www.amazon.com/Beauty-Bachelor-Auction-Book-ebook/dp/B0122RZLTI/ref=sr_1_1?dchild=1&keywords=Beauty+and+the+Bachelor+Naima+Simone&qid=1615776730&s=digital-text&sr=1-1,0.492644459,4
74,74,Destiny's Embrace,0.997586608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beverly Jenkins,https://m.media-amazon.com/images/I/91BTG1vXInL._AC_UY218_.jpg,2013,"Award-winning romance author Beverly Jenkins offers up another high-stakes historical romance that is sure to make you swoon.

With Destiny's Embrace, Jenkins brings readers back to the American West, where Logan Yates, a self-important ranch owner, must confront his feelings for his beautiful, free spirited housekeeper, Mariah Cooper. While they bicker incessantly, their sexual tension is palpable, and only rises when Mariah's former lover arrives on the scene. Will she accept Logan's heart?

Set in 19th-century California, Destiny's Embrace features unforgettable characters and a satisfying mix of adventure and passion from nation's premier writer of African-American historical romance.",https://www.goodreads.com/book/show/15818226-destiny-s-embrace?from_search=true&from_srp=true&qid=J34j9cvICF&rank=1,0.997586608,0
75,75,My Only Desire,0.014440213,0,0,0,0.033014096,0,0,0,0,0,0,0.448737293,0,0,0.034900159,0,0.253407061,0,0.115962908,0.094806589,0,0,0,0,0,Adrianne Byrd,https://m.media-amazon.com/images/I/51cAbsnXSAL._AC_UY218_.jpg,2011,"Kappa Psi Kappa brother Taariq Bryson loves the single life. So when his frat brother sets him up on a date with his sister-in-law Anna Jacobs, Taariq figures it will be just another notch on his freewheeling playboy belt. But the two prove to be a stormy combination, that is until they're stranded together and share a night of explosive passion.
 
 Anna's track record with men is a disaster. And her blind date with sexy, arrogant Taariq Bryson tops the list. So when they're isolated in a remote cabin, Anna prepares for the worst. Instead, the sexual sparks fly... but it's more than body heat that keeps this unlikely pair coming back for more. Can their combustible, passionate affair ignite a real love match?",https://www.amazon.com/Only-Desire-Kimani-Hotties-Book-ebook/dp/B004R1Q96M/ref=sr_1_1?dchild=1&keywords=My+Only+Desire+Adrianne+Byrd&qid=1615776828&s=digital-text&sr=1-1,0.448737293,11
76,76,Every Beat of My Heart,0.061384469,0,0,0,0,0,0,0,0,0,0,0.018621292,0,0,0,0,0.911005378,0,0,0,0,0,0,0,0,Kianna Alexander,https://m.media-amazon.com/images/I/81rX2RwmHEL._AC_UY218_.jpg,2016,"The rhythm of love
 
 Lina Smith-Todd is a winning bid away from owning a piece of musical history. The auction heats up when she discovers that her chief competition for a piano owned by Thelonious Monk is the man who once shared her bed. But the priceless baby grand isn't all that the seductive, supremely confident musician intends to possess. Rashad MacRae wants a second chance to be with Lina.
 
 Rashad's passion for music was inspired by the legendary Monk. But if walking away with the prize means losing his shot at a future with Lina, he's ready to concede defeat. To entice her back into his arms, Rashad has to find a way to regain the self-sufficient attorney's trust. And now a family revelation could cost him everything. Can doubt be swept away by the promise of an everlasting love song they both know by heart?",https://www.amazon.com/Every-Beat-Heart-Gentlemen-Queen-ebook/dp/B017RKES6C/ref=sr_1_1?dchild=1&keywords=Every+Beat+of+My+Heart+Kianna+Alexander&qid=1615776884&s=digital-text&sr=1-1,0.911005378,16
